price,area,lot.area,lot.shape,utilities,land.slope,overall.qual,overall.cond,year.built,year.remod.add,mas.vnr.area,exter.qual,exter.cond,bsmt.qual,bsmt.cond,bsmt.exposure,bsmtfin.type.1,bsmtfin.sf.1,bsmtfin.type.2,bsmtfin.sf.2,bsmt.unf.sf,total.bsmt.sf,heating.qc,electrical,x1st.flr.sf,x2nd.flr.sf,low.qual.fin.sf,bsmt.full.bath,bsmt.half.bath,full.bath,half.bath,bedroom.abvgr,kitchen.abvgr,kitchen.qual,totrms.abvgrd,functional,fireplaces,fireplace.qu,garage.yr.blt,garage.finish,garage.cars,garage.area,garage.qual,garage.cond,paved.drive,wood.deck.sf,open.porch.sf,enclosed.porch,x3ssn.porch,screen.porch,pool.area,pool.qc,fence,misc.val,mo.sold,yr.sold
191750,1820,11613,1,3,2,6,5,1993,1997,0.0,3,2,4,3,1,ALQ,480.0,Unf,0.0,384.0,864.0,4,4,920,900,0,0.0,0.0,2,1,3,1,3,7,7,0,0,1993.0,2,2.0,492.0,3,3,2,144,85,0,0,0,0,0,4,0,5,2007
214000,1755,9468,1,3,2,6,5,1999,1999,148.0,2,2,4,3,2,GLQ,639.0,Unf,0.0,201.0,840.0,4,4,840,915,0,1.0,0.0,2,1,3,1,2,7,7,1,3,1999.0,2,2.0,530.0,3,3,2,176,73,0,0,0,0,0,0,0,8,2006
205000,1610,10603,2,3,2,6,7,1977,2001,28.0,2,2,3,3,2,ALQ,1200.0,Unf,0.0,410.0,1610.0,3,4,1610,0,0,1.0,0.0,2,0,3,1,3,6,7,2,3,1977.0,2,2.0,480.0,3,3,2,168,68,0,0,0,0,0,0,0,2,2010
183500,1169,8076,2,3,2,6,6,1993,1994,112.0,2,2,4,3,1,GLQ,705.0,Unf,0.0,455.0,1160.0,3,4,1169,0,0,0.0,1.0,2,0,3,1,2,6,7,1,3,1993.0,3,2.0,402.0,3,3,2,0,26,0,0,144,0,0,3,0,7,2006
149900,1456,2280,3,3,2,6,6,1975,1975,0.0,2,2,3,3,1,ALQ,514.0,Unf,0.0,341.0,855.0,2,4,855,601,0,0.0,0.0,2,1,3,1,3,6,7,1,3,1975.0,1,2.0,440.0,3,3,2,173,0,0,0,0,0,0,0,0,6,2010
160000,2414,10800,3,3,2,5,4,1900,1970,0.0,2,1,3,2,1,BLQ,664.0,Unf,0.0,290.0,954.0,2,3,1766,648,0,0.0,0.0,2,0,3,2,2,10,4,1,4,1970.0,1,2.0,520.0,3,2,0,142,0,0,0,0,0,0,0,0,5,2006
130000,1630,22692,2,3,2,5,5,1953,1953,0.0,2,2,3,3,1,Rec,587.0,Unf,0.0,486.0,1073.0,2,4,1630,0,0,0.0,0.0,2,0,3,1,2,6,4,1,3,1953.0,1,2.0,649.0,3,3,1,0,64,0,0,0,0,0,0,0,3,2007
122000,960,9768,3,3,2,5,5,1955,1955,0.0,2,2,3,3,1,Rec,100.0,ALQ,247.0,613.0,960.0,3,4,960,0,0,1.0,0.0,1,0,2,1,2,5,7,0,0,1955.0,2,1.0,330.0,3,3,2,0,70,0,0,0,0,0,3,0,2,2009
121500,1392,11341,2,3,2,5,6,1957,1996,180.0,2,2,4,3,1,ALQ,1302.0,Unf,0.0,90.0,1392.0,2,4,1392,0,0,1.0,0.0,1,1,3,1,2,5,4,1,4,1957.0,1,2.0,528.0,3,3,2,0,0,0,0,95,0,0,0,0,5,2010
176000,1329,12285,2,3,2,7,6,1960,1960,128.0,2,2,3,3,1,BLQ,544.0,Unf,0.0,785.0,1329.0,3,4,1329,0,0,0.0,0.0,1,1,3,1,2,5,7,2,4,1960.0,1,2.0,441.0,3,3,2,0,0,203,0,0,0,0,0,0,8,2009
313000,2153,11050,3,3,2,9,5,2000,2000,204.0,3,2,5,3,2,GLQ,904.0,Unf,0.0,536.0,1440.0,4,4,1476,677,0,1.0,0.0,2,1,3,1,4,8,7,2,5,2000.0,3,3.0,736.0,3,3,2,253,142,0,0,0,0,0,0,0,5,2009
625000,3627,35760,2,3,2,10,5,1995,1996,1378.0,3,3,5,3,4,GLQ,1387.0,Unf,0.0,543.0,1930.0,4,4,1831,1796,0,1.0,0.0,3,1,4,1,3,10,7,1,3,1995.0,3,3.0,807.0,3,3,2,361,76,0,0,0,0,0,0,0,7,2006
247900,1682,6264,2,3,2,8,5,1997,1997,0.0,3,2,5,3,2,GLQ,656.0,Unf,0.0,1008.0,1664.0,4,4,1682,0,0,1.0,0.0,1,1,1,1,3,6,6,1,3,1997.0,3,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,0,7,2008
191000,1795,9316,3,3,2,7,5,2005,2006,0.0,3,2,4,3,4,Unf,0.0,Unf,0.0,879.0,879.0,4,4,879,916,0,0.0,0.0,2,1,3,1,3,7,7,0,0,2005.0,2,2.0,578.0,3,3,2,164,111,0,0,0,0,0,0,0,10,2007
249000,1506,8251,3,3,2,7,5,2005,2006,143.0,3,2,4,4,3,GLQ,778.0,Unf,0.0,716.0,1494.0,4,4,1506,0,0,1.0,0.0,2,0,3,1,3,7,7,1,4,2005.0,2,2.0,672.0,3,3,2,192,35,0,0,0,0,0,0,0,4,2007
266500,2340,9042,3,3,2,7,9,1941,2006,0.0,4,3,3,4,1,GLQ,275.0,Unf,0.0,877.0,1152.0,4,4,1188,1152,0,0.0,0.0,2,0,4,1,3,9,7,2,4,1941.0,2,1.0,252.0,3,3,2,0,60,0,0,0,0,0,4,2500,5,2010
189500,1608,10179,2,3,2,6,5,1997,1997,0.0,2,2,4,3,1,ALQ,847.0,Unf,0.0,98.0,945.0,4,4,945,663,0,0.0,0.0,2,1,3,1,2,7,7,1,3,1997.0,3,2.0,470.0,3,3,2,252,30,0,0,0,0,0,0,0,7,2009
232000,1668,10635,1,3,2,8,5,2003,2003,171.0,3,2,4,3,3,BLQ,370.0,GLQ,972.0,315.0,1657.0,4,4,1668,0,0,1.0,0.0,2,0,3,1,3,8,7,1,3,2003.0,3,2.0,502.0,3,3,2,0,262,0,0,0,0,0,0,0,5,2010
131500,1039,11625,3,3,2,5,4,1965,1965,0.0,2,2,3,3,2,BLQ,841.0,Unf,0.0,198.0,1039.0,4,4,1039,0,0,1.0,0.0,1,1,3,1,2,6,7,0,0,1965.0,1,2.0,504.0,3,3,2,0,0,0,0,0,0,0,0,0,4,2010
112000,1902,8930,3,3,2,6,5,1978,1978,0.0,2,2,0,0,0,,0.0,,0.0,0.0,0.0,2,4,1318,584,0,0.0,0.0,2,0,4,2,2,8,7,0,0,1978.0,1,2.0,539.0,3,3,2,0,0,0,0,0,0,0,0,0,4,2010
139900,1428,6451,3,3,2,7,7,1900,1970,0.0,2,2,3,3,1,Rec,208.0,Unf,0.0,504.0,712.0,3,4,848,580,0,1.0,0.0,1,0,4,1,2,7,7,0,0,1985.0,3,2.0,576.0,3,3,2,264,0,84,0,0,0,0,0,0,5,2006
177000,1913,7558,3,3,2,6,6,1928,1950,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,896.0,896.0,3,4,1172,741,0,0.0,0.0,1,1,3,1,2,9,7,1,3,1929.0,1,2.0,342.0,2,2,2,0,0,0,0,0,0,0,0,0,3,2009
91000,1077,9786,3,3,2,3,4,1922,1950,0.0,2,2,3,2,1,Unf,0.0,Unf,0.0,1007.0,1007.0,1,4,1077,0,0,0.0,0.0,1,0,3,1,2,6,7,1,4,1922.0,1,1.0,210.0,3,2,1,0,100,48,0,0,0,0,0,0,5,2006
156000,1050,8092,3,3,2,6,8,1954,2000,176.0,2,3,3,3,1,ALQ,824.0,Unf,0.0,226.0,1050.0,4,4,1050,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,1954.0,2,1.0,286.0,3,3,2,0,0,0,0,0,0,0,0,0,6,2006
103000,1208,6240,3,3,2,4,5,1925,1950,0.0,2,2,3,3,1,BLQ,152.0,Unf,0.0,628.0,780.0,2,3,848,0,360,0.0,0.0,1,0,2,1,2,5,7,0,0,1962.0,1,2.0,539.0,3,3,2,0,23,112,0,0,0,0,0,0,1,2009
192000,1430,19508,3,3,2,6,5,1974,1974,144.0,2,2,3,3,3,ALQ,800.0,Unf,0.0,630.0,1430.0,2,4,1430,0,0,0.0,1.0,2,0,3,1,2,6,7,2,3,1974.0,1,2.0,484.0,3,3,2,117,108,165,0,0,0,0,0,0,7,2008
91300,886,5784,3,3,2,5,8,1938,1996,0.0,2,2,2,3,1,Unf,0.0,Unf,0.0,190.0,190.0,3,3,886,0,0,0.0,0.0,1,0,2,1,2,4,7,0,0,1938.0,1,1.0,273.0,3,3,2,144,20,80,0,0,0,0,0,0,12,2009
159950,1086,13400,3,3,2,5,5,1966,1966,1047.0,2,2,3,3,3,ALQ,516.0,BLQ,128.0,380.0,1024.0,2,4,1086,0,0,1.0,0.0,1,0,3,1,2,6,7,1,4,1966.0,2,2.0,484.0,3,3,2,0,0,0,0,0,0,0,2,0,6,2006
216837,1836,9100,3,3,2,7,5,2004,2005,0.0,3,2,4,3,1,GLQ,24.0,Unf,0.0,1836.0,1860.0,4,4,1836,0,0,0.0,0.0,2,0,3,1,3,8,7,1,4,2004.0,3,2.0,484.0,3,3,2,120,33,0,0,0,0,0,0,0,10,2006
212700,1372,8640,3,3,2,8,5,2007,2008,0.0,3,2,4,3,1,GLQ,24.0,Unf,0.0,1339.0,1363.0,4,4,1372,0,0,0.0,0.0,2,0,3,1,3,6,7,0,0,2008.0,2,2.0,588.0,3,3,2,192,113,0,0,0,0,0,0,0,7,2008
262500,2156,20781,1,3,2,7,7,1968,2003,0.0,2,2,3,3,1,BLQ,297.0,Rec,68.0,1203.0,1568.0,2,4,2156,0,0,0.0,0.0,2,0,3,1,2,9,7,1,4,1968.0,2,2.0,508.0,4,3,2,0,80,0,290,0,0,0,0,0,6,2006
138000,796,6723,3,3,2,5,7,1971,1971,0.0,2,2,4,3,3,GLQ,796.0,Unf,0.0,0.0,796.0,2,4,796,0,0,0.0,1.0,1,0,2,1,2,5,7,0,0,,0,0.0,0.0,0,0,2,129,0,0,0,0,0,0,2,0,9,2007
240000,2268,9000,3,3,2,8,9,1890,2002,0.0,3,3,2,2,1,Unf,0.0,Unf,0.0,346.0,346.0,4,4,1157,1111,0,0.0,0.0,3,0,3,1,3,7,7,0,0,2003.0,1,2.0,624.0,3,3,0,0,108,0,0,0,0,0,0,0,4,2010
127000,925,8540,3,3,2,5,8,1956,2003,0.0,2,3,3,3,1,Rec,114.0,ALQ,691.0,120.0,925.0,2,4,925,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,1956.0,1,1.0,252.0,3,3,2,152,0,0,0,0,0,0,0,0,6,2007
372397,1792,13758,2,3,2,9,5,2005,2006,430.0,4,2,5,3,4,GLQ,1232.0,Unf,0.0,560.0,1792.0,4,4,1792,0,0,1.0,0.0,2,0,2,1,3,6,7,1,4,2005.0,2,3.0,925.0,3,3,2,204,49,0,0,0,0,0,0,0,3,2006
165600,1501,7685,2,3,2,6,5,1993,1994,112.0,2,2,4,3,1,ALQ,518.0,Unf,0.0,179.0,697.0,3,4,697,804,0,0.0,0.0,2,1,3,1,3,6,7,1,3,1993.0,3,2.0,420.0,3,3,2,190,63,0,0,0,0,0,0,0,5,2006
144000,1167,8731,2,3,2,5,5,1920,1950,0.0,2,1,3,3,1,BLQ,645.0,Unf,0.0,270.0,915.0,2,4,1167,0,0,0.0,0.0,1,0,3,1,2,6,3,1,4,1972.0,1,2.0,495.0,3,3,2,0,0,216,0,126,0,0,0,0,5,2007
135000,1048,10152,3,3,2,5,5,1956,1956,120.0,2,2,3,3,1,BLQ,586.0,Unf,0.0,462.0,1048.0,2,4,1048,0,0,1.0,0.0,1,0,3,1,2,6,7,0,0,1956.0,1,1.0,286.0,3,3,2,0,20,0,0,192,0,0,0,0,6,2007
120500,864,9000,3,3,2,4,6,1971,1971,0.0,2,2,3,3,1,ALQ,616.0,Unf,0.0,248.0,864.0,2,4,864,0,0,0.0,0.0,1,0,3,1,2,5,7,0,0,1974.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,2,0,5,2007
360000,1944,12378,2,3,2,9,5,2003,2004,0.0,3,2,5,3,4,GLQ,1274.0,Unf,0.0,622.0,1896.0,4,4,1944,0,0,1.0,0.0,2,0,3,1,4,8,7,3,5,2003.0,3,3.0,708.0,3,3,2,208,175,0,0,0,0,0,0,0,11,2006
105000,1376,9492,3,3,2,5,5,1941,1950,0.0,2,2,3,3,1,Rec,368.0,BLQ,41.0,359.0,768.0,2,4,968,408,0,1.0,0.0,1,0,3,1,2,6,7,1,4,1941.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,0,4,2007
146000,1548,2308,3,3,2,6,5,1976,1976,0.0,2,2,4,3,1,ALQ,306.0,Unf,0.0,498.0,804.0,2,4,804,744,0,0.0,0.0,2,1,3,1,2,7,7,1,3,1976.0,2,2.0,440.0,3,3,2,108,0,0,0,0,0,0,0,0,9,2009
131000,1218,6000,3,3,2,6,6,1941,1950,0.0,2,3,3,4,1,ALQ,375.0,Unf,0.0,360.0,735.0,4,4,869,349,0,0.0,1.0,1,0,3,1,2,6,7,1,4,2003.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,0,3,2007
140000,1344,5700,2,3,2,7,6,1929,1990,0.0,2,2,3,3,1,Rec,336.0,Unf,0.0,336.0,672.0,3,3,672,672,0,1.0,0.0,1,1,3,1,3,6,7,1,4,1979.0,1,2.0,456.0,3,3,2,0,0,70,0,0,0,0,4,0,9,2007
192500,1776,14006,2,3,2,7,5,2002,2002,144.0,3,2,4,3,0,Unf,0.0,Unf,0.0,936.0,936.0,4,4,936,840,0,0.0,0.0,2,1,3,1,3,7,7,1,3,2002.0,2,2.0,474.0,3,3,2,144,96,0,0,0,0,0,0,0,2,2006
140000,1170,7315,3,3,2,5,6,1958,1958,0.0,2,2,3,3,1,Rec,625.0,Unf,0.0,545.0,1170.0,2,4,1170,0,0,0.0,1.0,1,0,3,1,2,6,7,1,3,1958.0,2,1.0,338.0,3,3,2,0,0,0,0,225,0,0,0,0,3,2007
185485,1266,3710,3,3,2,7,5,2007,2007,16.0,3,2,4,3,3,Unf,0.0,Unf,0.0,1266.0,1266.0,4,4,1266,0,0,0.0,0.0,2,0,2,1,3,6,7,1,4,2007.0,3,2.0,388.0,3,3,2,100,16,0,0,0,0,0,0,0,8,2007
162000,1287,9830,2,3,2,5,7,1959,2006,0.0,2,3,3,3,1,ALQ,72.0,Rec,258.0,733.0,1063.0,4,4,1287,0,0,1.0,0.0,1,0,3,1,3,7,7,1,4,1997.0,3,2.0,576.0,3,3,2,364,17,0,0,182,0,0,0,0,3,2010
217000,1753,12352,1,3,2,7,5,1998,1999,290.0,3,2,4,3,1,GLQ,638.0,Unf,0.0,215.0,853.0,4,4,853,900,0,1.0,0.0,2,1,3,1,2,7,7,1,2,1998.0,2,2.0,534.0,3,3,2,0,74,0,0,0,0,0,0,0,3,2007
192500,1663,12774,3,3,2,7,5,2003,2004,95.0,3,2,4,3,3,Unf,0.0,Unf,0.0,835.0,835.0,4,4,835,828,0,0.0,0.0,2,1,3,1,3,8,7,0,0,2003.0,2,2.0,478.0,3,3,2,168,68,0,0,0,0,0,0,0,7,2008
173500,1476,8633,3,3,2,6,5,2005,2005,0.0,3,2,4,3,1,GLQ,193.0,Unf,0.0,545.0,738.0,4,4,738,738,0,1.0,0.0,2,1,3,1,3,7,7,0,0,2005.0,3,2.0,540.0,3,3,2,100,35,0,0,0,0,0,0,0,2,2009
262500,1566,9000,3,3,2,8,5,2008,2008,36.0,3,2,4,3,3,GLQ,1078.0,Unf,0.0,488.0,1566.0,4,4,1566,0,0,1.0,0.0,2,0,3,1,3,7,7,0,0,2008.0,2,2.0,750.0,3,3,2,144,168,0,0,0,0,0,0,0,4,2010
187750,1301,7200,3,3,2,7,5,2006,2006,0.0,3,2,4,4,1,Unf,0.0,Unf,0.0,1293.0,1293.0,4,4,1301,0,0,1.0,0.0,2,0,2,1,3,5,7,1,4,2006.0,2,2.0,572.0,3,3,2,216,121,0,0,0,0,0,0,0,8,2006
85000,641,7030,3,3,2,4,6,1925,1950,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,641.0,641.0,3,4,641,0,0,0.0,0.0,1,0,2,1,1,4,7,0,0,1925.0,1,1.0,272.0,3,3,0,184,0,70,0,0,0,0,3,0,3,2006
403000,2794,15138,2,3,2,8,5,1995,1996,506.0,3,2,4,3,1,GLQ,689.0,Unf,0.0,773.0,1462.0,4,4,1490,1304,0,1.0,0.0,2,1,4,1,4,9,7,1,3,1995.0,3,3.0,810.0,3,3,2,0,146,202,0,0,0,0,0,0,7,2009
230000,1295,8239,2,3,2,7,5,1986,1986,0.0,3,2,0,0,0,,0.0,,0.0,0.0,0.0,3,4,1295,0,0,0.0,0.0,2,0,2,1,3,5,7,0,0,1986.0,2,1.0,312.0,3,3,2,0,0,0,0,0,0,0,0,0,11,2006
211000,1948,7875,3,3,2,7,5,2003,2003,16.0,3,2,4,3,1,Unf,0.0,Unf,0.0,847.0,847.0,4,4,847,1101,0,0.0,0.0,2,1,4,1,3,8,7,1,4,2003.0,3,2.0,434.0,3,3,2,0,48,0,0,0,0,0,0,0,7,2007
104900,1738,12513,2,3,2,4,4,1920,2007,0.0,2,3,3,2,1,Unf,0.0,Unf,0.0,715.0,715.0,3,4,1281,457,0,0.0,0.0,2,0,4,1,2,7,7,1,4,1920.0,1,1.0,368.0,3,3,2,55,0,0,0,0,0,0,0,0,6,2009
139000,1250,5362,3,3,2,5,6,1910,2003,0.0,2,2,3,3,1,Unf,0.0,Unf,0.0,661.0,661.0,4,4,661,589,0,0.0,0.0,2,0,3,1,2,8,7,1,4,1985.0,1,2.0,552.0,3,3,2,242,0,81,0,0,0,0,0,0,11,2007
125500,1154,5436,3,3,2,4,8,1922,2007,0.0,2,3,3,3,1,BLQ,735.0,Unf,0.0,61.0,796.0,3,4,796,358,0,1.0,0.0,1,0,3,1,3,7,7,0,0,1922.0,1,1.0,240.0,3,3,0,0,96,0,0,0,0,0,3,0,5,2010
189000,1434,8529,2,3,2,7,5,2001,2001,0.0,3,2,4,3,1,GLQ,20.0,Unf,0.0,1434.0,1454.0,4,4,1434,0,0,0.0,0.0,2,0,3,1,3,6,7,1,3,2001.0,2,2.0,527.0,3,3,2,290,39,0,0,0,0,0,0,0,4,2009
336820,1670,15218,2,3,2,8,5,2006,2006,,3,2,5,4,1,GLQ,1562.0,Unf,0.0,108.0,1670.0,4,4,1670,0,0,1.0,0.0,2,1,2,1,3,6,7,1,4,2006.0,2,3.0,928.0,3,3,2,0,240,200,0,0,0,0,0,0,9,2006
170000,1920,10192,2,3,2,7,6,1968,1992,143.0,2,2,3,3,1,Unf,0.0,Unf,0.0,570.0,570.0,3,4,1222,698,0,0.0,0.0,3,0,4,1,3,8,7,1,3,1968.0,2,2.0,487.0,3,3,2,0,98,0,0,0,0,0,4,0,9,2006
213000,1986,8396,2,3,2,7,5,2003,2003,196.0,3,2,4,3,1,Unf,0.0,Unf,0.0,847.0,847.0,4,4,847,1139,0,0.0,0.0,2,1,4,1,3,9,7,1,4,2003.0,3,2.0,434.0,3,3,2,120,48,0,0,0,0,0,0,0,5,2008
215000,1488,21579,2,3,2,6,6,1968,1968,0.0,2,2,4,3,1,BLQ,813.0,Unf,0.0,675.0,1488.0,4,4,1488,0,0,0.0,1.0,2,0,3,1,2,7,7,2,4,1968.0,2,2.0,552.0,3,3,2,0,0,216,0,0,0,0,0,0,9,2007
143000,1846,10496,3,3,2,6,6,1949,1950,320.0,2,2,3,3,2,Rec,196.0,Unf,0.0,844.0,1040.0,4,4,1168,678,0,0.0,0.0,2,0,3,1,2,7,7,1,4,1949.0,1,1.0,315.0,3,3,2,0,0,0,0,0,0,0,2,0,1,2007
181000,1596,9316,2,3,2,7,5,2005,2005,532.0,3,2,4,3,3,Unf,0.0,Unf,0.0,784.0,784.0,4,4,784,812,0,0.0,0.0,2,1,3,1,3,6,7,0,0,2005.0,2,2.0,610.0,3,3,2,144,45,0,0,0,0,0,0,0,6,2006
128200,894,10650,3,3,2,5,6,1976,1976,0.0,2,2,3,4,3,LwQ,182.0,ALQ,712.0,0.0,894.0,2,4,894,0,0,1.0,0.0,1,0,3,1,2,5,7,0,0,1976.0,1,1.0,308.0,3,3,2,365,0,0,0,0,0,0,3,0,2,2010
245000,1524,20270,2,3,2,7,6,1979,1979,0.0,2,2,4,3,4,GLQ,599.0,Unf,0.0,925.0,1524.0,2,4,1524,0,0,1.0,0.0,2,0,3,1,2,7,7,2,4,1979.0,3,2.0,478.0,3,3,2,140,0,0,0,0,0,0,0,0,4,2008
382500,2200,15262,2,3,2,8,5,2003,2004,470.0,3,2,5,3,4,GLQ,1557.0,Unf,0.0,643.0,2200.0,4,4,2200,0,0,1.0,0.0,2,1,3,1,4,8,7,1,4,2003.0,3,3.0,685.0,3,3,2,208,55,0,0,0,0,0,0,0,7,2009
157000,1090,7024,3,3,2,5,5,2005,2006,0.0,2,2,5,4,1,ALQ,980.0,Unf,0.0,110.0,1090.0,3,4,1090,0,0,1.0,0.0,1,1,2,1,2,5,7,0,0,2005.0,3,2.0,450.0,3,3,2,0,49,0,0,0,0,0,0,0,6,2007
143500,951,8010,3,3,2,6,9,1958,2007,0.0,3,3,3,3,2,GLQ,745.0,Unf,0.0,206.0,951.0,3,4,951,0,0,1.0,0.0,1,0,2,1,3,6,7,0,0,1985.0,1,2.0,480.0,3,3,2,0,0,42,0,0,0,0,0,450,9,2009
205000,1812,7500,3,3,2,7,5,2002,2002,,3,2,4,3,1,Unf,0.0,Unf,0.0,952.0,952.0,4,4,952,860,0,0.0,0.0,2,1,3,1,2,7,7,1,3,2002.0,2,2.0,469.0,3,3,2,144,112,0,0,0,0,0,0,0,4,2008
228500,1982,11287,3,3,2,7,6,1989,1989,340.0,3,2,4,3,3,GLQ,421.0,Unf,0.0,386.0,807.0,3,4,1175,807,0,0.0,0.0,2,1,3,1,3,7,7,1,3,1989.0,3,2.0,575.0,3,3,2,0,84,0,196,0,0,0,0,0,1,2007
207500,1600,16321,2,3,2,5,6,1957,1997,0.0,2,2,3,3,4,BLQ,1277.0,Unf,0.0,207.0,1484.0,2,4,1600,0,0,1.0,0.0,1,0,2,1,2,6,7,2,4,1957.0,2,1.0,319.0,3,3,2,288,258,0,0,0,0,0,0,0,12,2006
255900,2290,11250,3,3,2,8,5,2002,2002,0.0,3,2,4,3,2,Unf,0.0,Unf,0.0,1128.0,1128.0,4,4,1149,1141,0,0.0,0.0,2,1,4,1,3,9,7,1,4,2002.0,1,2.0,779.0,3,3,2,0,0,0,0,0,0,0,0,0,5,2008
144000,1196,10044,2,3,2,5,6,1968,1968,0.0,2,2,4,3,4,ALQ,1070.0,Unf,0.0,126.0,1196.0,2,4,1196,0,0,1.0,0.0,1,0,3,1,2,6,7,0,0,1968.0,2,1.0,336.0,3,3,2,257,0,168,0,0,0,0,3,0,6,2010
126000,919,7000,3,3,2,6,8,1926,1998,0.0,2,3,3,3,1,Rec,299.0,GLQ,40.0,555.0,894.0,2,4,919,0,0,1.0,0.0,1,0,2,1,2,5,7,0,0,1926.0,1,1.0,195.0,3,3,1,0,0,116,0,0,0,0,3,0,7,2008
235000,2108,13728,3,3,2,6,7,1935,1986,0.0,2,2,3,3,1,Rec,626.0,Unf,0.0,501.0,1127.0,4,4,1236,872,0,0.0,0.0,2,0,4,1,3,7,7,2,3,1935.0,1,2.0,540.0,3,3,2,0,0,0,0,90,0,0,0,0,7,2008
350000,2385,14277,3,3,2,8,5,2003,2003,280.0,3,2,5,3,2,GLQ,938.0,Unf,0.0,379.0,1317.0,4,4,1217,1168,0,1.0,0.0,2,1,3,1,3,7,7,1,4,2003.0,3,3.0,818.0,3,3,2,192,228,0,0,0,0,0,0,0,1,2007
183500,1720,8244,2,3,2,7,5,2004,2004,0.0,3,2,4,3,1,Unf,0.0,Unf,0.0,840.0,840.0,4,4,840,880,0,0.0,0.0,2,1,3,1,3,7,7,1,4,2004.0,3,2.0,440.0,3,3,2,100,48,0,0,0,0,0,0,0,5,2007
144000,1099,9525,3,3,2,5,6,1995,2006,0.0,2,2,4,3,1,Unf,0.0,Unf,0.0,1099.0,1099.0,4,4,1099,0,0,0.0,0.0,1,1,3,1,3,6,7,0,0,1999.0,1,1.0,352.0,3,3,2,278,0,0,0,0,0,0,0,0,6,2008
143000,923,8012,3,3,2,6,5,1980,1980,0.0,2,2,4,3,1,BLQ,543.0,BLQ,119.0,261.0,923.0,2,4,923,0,0,0.0,0.0,2,0,2,1,2,5,7,1,3,1980.0,2,1.0,264.0,3,3,2,80,0,0,0,0,0,0,0,0,5,2010
238000,2127,13125,2,3,2,7,5,1991,1991,0.0,3,2,5,3,2,BLQ,48.0,GLQ,634.0,422.0,1104.0,4,4,912,1215,0,1.0,0.0,2,1,4,1,3,8,7,1,3,1991.0,2,3.0,833.0,3,3,2,72,192,224,0,0,0,0,4,0,11,2007
223000,1844,16381,2,3,2,6,5,1969,1969,312.0,3,3,3,3,3,Rec,1110.0,Unf,0.0,734.0,1844.0,3,4,1844,0,0,1.0,0.0,2,0,3,1,3,7,7,1,3,1969.0,2,2.0,540.0,3,3,2,0,73,216,0,0,0,0,0,0,12,2006
132500,999,7758,2,3,2,5,7,1962,2001,0.0,2,3,3,3,1,ALQ,588.0,Unf,0.0,411.0,999.0,3,4,999,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,1963.0,1,1.0,264.0,3,3,2,0,132,0,0,0,0,0,0,0,3,2007
133000,848,4435,3,3,2,6,5,2003,2003,170.0,3,2,4,3,3,GLQ,717.0,Unf,0.0,131.0,848.0,4,4,848,0,0,1.0,0.0,1,0,1,1,3,4,7,0,0,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,0,4,2006
105000,1258,9060,3,3,2,6,5,1939,1950,0.0,2,2,3,3,2,Rec,204.0,Unf,0.0,356.0,560.0,2,4,698,560,0,0.0,0.0,1,0,2,1,2,6,7,0,0,1939.0,1,1.0,280.0,3,3,1,0,0,0,0,0,0,0,3,0,10,2009
266000,1939,10728,3,3,2,8,5,2006,2006,0.0,3,2,4,3,2,Unf,0.0,Unf,0.0,1095.0,1095.0,3,4,1095,844,0,0.0,0.0,2,1,3,1,3,8,7,1,4,2006.0,2,3.0,1053.0,3,3,2,192,51,0,0,0,0,0,0,0,8,2006
110000,924,7990,2,3,2,5,6,1975,1975,0.0,2,2,4,3,1,Unf,0.0,Unf,0.0,924.0,924.0,2,4,924,0,0,0.0,0.0,1,0,3,1,2,5,7,0,0,1981.0,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,3,0,4,2008
148500,1098,4000,3,3,2,7,8,1930,1995,0.0,2,2,4,3,1,GLQ,246.0,Unf,0.0,285.0,531.0,2,4,567,531,0,1.0,0.0,1,0,2,1,2,5,7,1,4,1930.0,1,1.0,216.0,3,3,2,0,0,0,0,0,0,0,3,0,6,2007
150000,1588,7200,3,3,2,5,6,1955,1967,0.0,2,3,3,3,2,GLQ,370.0,Unf,0.0,398.0,768.0,3,4,1024,564,0,0.0,0.0,1,1,3,1,2,6,7,0,0,1955.0,1,2.0,480.0,3,3,2,0,0,0,0,0,0,0,0,0,3,2008
203000,1274,8814,3,3,2,7,5,2005,2007,80.0,3,2,4,3,1,GLQ,925.0,Unf,0.0,349.0,1274.0,4,4,1274,0,0,1.0,0.0,2,0,3,1,3,6,7,0,0,2005.0,2,2.0,508.0,3,3,2,264,98,0,0,0,0,0,0,0,1,2007
